DENOM_CIA,cnpj,SETOR_ATIV,DT_REFER,total_assets,equity,net_revenue,net_income,ebit,current_ratio,debt_to_equity,gross_margin,net_margin,roe,roa,altman_zscore,altman_zone,default_flag
METANOR SA METANOL DO NE,16234171000115,Petroquímicos e Borracha,2024-12-31,177412000.0,123193000.0,419327000.0,30622000.0,43246000.0,2.6087932988022016,0.0,0.23831758985231097,0.07302654014647281,0.24856931806190286,0.1726038824882195,7.000017820941473,SAFE,0
MOURA DUBEUX ENGENHARIA S/A,12049631000184,"Construção Civil, Mat. Constr. e Decoração",2024-12-31,4148169000.0,1536068000.0,1570024000.0,251054000.0,247949000.0,2.464294016546815,0.33293578148884034,0.3354178025304072,0.15990456196847946,0.16343937898582614,0.06052164219924502,2.838766466653353,SAFE,0
CVLB BRASIL S.A,16233389000155,Comércio (Atacado e Varejo),2024-12-31,2815001000.0,340358000.0,2232796000.0,-111611000.0,174863000.0,0.6485312644827055,2.1252416573137696,0.3856120308348815,-0.04998710137424109,-0.3279223640989781,-0.039648653766019976,-0.6558254628980698,DISTRESS,0
BRAVA ENERGIA S.A.,12091809000155,Petróleo e Gás,2024-12-31,44463747000.0,10523671000.0,8726361000.0,-909691000.0,2497268000.0,1.6927306367786097,1.8001379936716,0.26684399144156423,-0.10424631756582153,-0.08644236407618597,-0.020459161932528988,1.2587959147590904,GREY,0
ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,12104241000402,Serviços Médicos,2024-12-31,11202332000.0,3382425000.0,6227227000.0,-717425000.0,-119947000.0,1.899874694583333,1.619666067983769,0.3308724734139289,-0.11520778028486837,-0.2121037421376675,-0.06404246901448735,1.7436552948872475,GREY,0
D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,12108897000150,Comércio (Atacado e Varejo),2024-12-31,1834454000.0,896712000.0,2160645000.0,25857000.0,63235000.0,1.1397977619493553,0.043348366030564994,0.3062233731131213,0.01196725977659449,0.028835345127532587,0.014095202169146786,1.4999498976967227,GREY,0
MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,12181987000177,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",2024-12-31,2594695000.0,1367967000.0,1028992000.0,136833000.0,77520000.0,2.933093342543312,0.26340766992186215,0.21717855921134468,0.1329777102251524,0.10002653572783554,0.052735677989127816,4.879449869904555,SAFE,0
CM HOSPITALAR S.A,12420164000157,Comércio (Atacado e Varejo),2024-12-31,9544197000.0,1926522000.0,11583371000.0,-1415491000.0,-862987000.0,1.8470440653656761,2.010049197465692,0.1127437772648394,-0.12220026449985932,-0.7347390790242727,-0.14830907199421806,1.3189668370275922,GREY,0
AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.,12528708000107,"Máquinas, Equipamentos, Veículos e Peças",2024-12-31,2367614000.0,206877000.0,1516484000.0,-934083000.0,-741103000.0,0.5133742340773609,7.525326643367798,0.09570229557318112,-0.6159530862178566,-4.515161182731768,-0.3945250365980265,-4.7935633501029775,DISTRESS,0
AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,12648266000124,"Saneamento, Serv. Água e Gás",2024-12-31,14655272000.0,2732554000.0,6413676000.0,-172178000.0,1172315000.0,2.9113832973969096,3.227321399686886,0.19557614073426846,-0.02684544713515307,-0.0630099167299164,-0.011748536635826343,2.8586379254984626,SAFE,0
HIDROVIAS DO BRASIL S.A.,12648327000153,Serviços Transporte e Logística,2024-12-31,7166688000.0,948075000.0,1352406000.0,-621699000.0,-369475000.0,0.7141148720634364,5.400065395670174,0.004738961524867532,-0.45969849290819476,-0.6557487540542679,-0.08674843944650583,-0.8119672516842338,DISTRESS,0
GRUPO SBF S.A.,13217485000111,Comércio (Atacado e Varejo),2024-12-31,8945967000.0,3012344000.0,7151714000.0,535834000.0,612094000.0,1.5127884996451217,0.9684518102846156,0.4912283964375533,0.07492385741376123,0.1778794188180367,0.05989671099837502,2.204530530083594,GREY,0
KORA SAÚDE PARTICIPAÇÕES S.A.,13270520000166,Serviços Médicos,2024-12-31,4777870000.0,919859000.0,2268230000.0,-168454000.0,266594000.0,2.0009956565220657,3.251809244677717,0.2002786313557267,-0.0742667189835246,-0.1831302406129635,-0.03525713340882025,1.631033043481912,GREY,0
MLOG S.A.,13444994000187,Emp. Adm. Part. - Sem Setor Principal,2024-12-31,1289719000.0,641623000.0,274999000.0,-41070000.0,18356000.0,0.6049167457825166,0.27509924051974444,0.13974232633573214,-0.14934599762180953,-0.0640095507798193,-0.0318441458953462,0.6634748290307069,DISTRESS,0
ZAMP SA,13574594000196,Alimentos,2024-12-31,4677970000.0,1546026000.0,4556360000.0,-191319000.0,-35632000.0,1.1535739861925134,0.8400098057859312,0.6493038302504631,-0.04198943893809971,-0.12374888908724692,-0.0408978680923563,0.710413593683012,DISTRESS,0
MADERO INDÚSTRIA E COMÉRCIO S.A.,13783221000478,Alimentos,2024-12-31,2801441000.0,356746000.0,2045616000.0,219120000.0,400904000.0,1.088169130111053,2.7345702544667634,0.7166173905561943,0.1071168782410775,0.6142185196190006,0.07821688909386276,1.2452257330720218,GREY,0
MÉLIUZ S.A.,14110585000107,Comunicação e Informática,2024-12-31,486794000.0,349470000.0,365018000.0,-11334000.0,-25174000.0,3.217697945333846,0.00064669356454059,-0.06896646192790493,-0.03105052353582563,-0.03243196840930552,-0.023282949255742674,5.401260261581601,SAFE,0
ARANDU INVESTIMENTOS S.A.,14127813000151,Emp. Adm. Part. - Intermediação Financeira,2024-12-31,1115380000.0,307487000.0,60084000.0,33665000.0,-37091000.0,1.3389941789378885,0.002052119276587303,0.8484455096198655,0.5602989148525398,0.10948430340144462,0.03018253868636698,1.8360649719549922,GREY,0
GRANBIO INVESTIMENTOS S.A.,14191427000129,"Emp. Adm. Part. - Agricultura (Açúcar, Álcool e Cana)",2024-12-31,1619809000.0,983125000.0,6097000.0,-3166000.0,-104024000.0,0.05703373156209411,0.40389675778766687,-6.771198950303428,-0.5192717730031163,-0.0032203432930705657,-0.0019545514316811428,0.3015968785536769,DISTRESS,0
"BRAZIL TOWER, CESSÃO DE INFRA-ESTRUTURAS S.A",14292540000109,Telecomunicações,2024-12-31,1025213000.0,45484000.0,148615000.0,-23829000.0,101837000.0,0.4575011063578699,20.123493975903614,0.6817144971907277,-0.16034047707162805,-0.5238985137630815,-0.023242974874489498,0.24562593177416198,DISTRESS,0
HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.,14785152000151,"Construção Civil, Mat. Constr. e Decoração",2024-12-31,5090774000.0,2949583000.0,162982000.0,135524000.0,281927000.0,1.636624795045869,0.517516543863997,0.7975052459780835,0.8315274079346185,0.045946833840580174,0.026621492134594856,2.62484380709998,SAFE,0
ENGELHART CTP (BRASIL) S.A.,14796754000104,"Agricultura (Açúcar, Álcool e Cana)",2024-12-31,30105399000.0,11347929000.0,19361261000.0,428848000.0,-476159000.0,5.576345519639574,1.1468052011957424,-0.016767967747555287,0.022149796957956405,0.0377908603411248,0.014244886772635034,5.728564772929828,SAFE,0
SANSUY S.A. INDUSTRIA DE PLASTICOS,14807945000124,Petroquímicos e Borracha,2024-12-31,551164000.0,-1985197000.0,944820000.0,-21253000.0,297034000.0,0.9189623296552532,-0.1037917143739387,0.26373383289938823,-0.022494231705510043,0.01070573852368304,-0.03856021075396797,2.3544786747746085,GREY,0
CBO HOLDING S.A.,14882295000181,Emp. Adm. Part. - Petróleo e Gás,2024-12-31,7497628000.0,2070280000.0,1981051000.0,44795000.0,299240000.0,0.8806772562502369,2.3321603841026333,0.2700288887060454,0.022611734882140844,0.021637169851421063,0.005974556219647067,0.5502730320820786,DISTRESS,0
J. MACEDO S.A.,14998371000119,Alimentos,2024-12-31,2390348000.0,1322821000.0,3104919000.0,352248000.0,461215000.0,2.5847302593950814,0.518014153086472,0.32721014622281613,0.1134483701507189,0.2662854611470486,0.14736264343099834,4.666005486226078,SAFE,0
CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.,15114494000102,Serviços Transporte e Logística,2024-12-31,2943359000.0,555874000.0,954878000.0,5074000.0,333424000.0,1.5959167424931757,2.5467066277609676,0.5907299152352448,0.005313767832120962,0.009127967848829051,0.0017238807770305967,1.520848275833092,GREY,0
CIA FERRO LIGAS DA BAHIA - FERBASA,15141799000103,Metalurgia e Siderurgia,2024-12-31,4387880000.0,3340773000.0,2236704000.0,327754000.0,171929000.0,2.6755949005459323,0.1258858354039619,0.2106689128288768,0.1465343648511381,0.09810723446340114,0.07469529704549806,5.248893581760012,SAFE,0
EQUIPAV SANEAMENTO S.A.,15385166000140,"Saneamento, Serv. Água e Gás",2024-12-31,45998340000.0,10743546000.0,14212394000.0,2627553000.0,6163024000.0,1.9959542086855186,2.5093500786425635,0.49047936610820103,0.18487757938599225,0.24457036810751312,0.05712277877853853,2.5277342261242697,GREY,0
DESKTOP S.A.,08170849000115,Telecomunicações,2024-12-31,3510912000.0,1369086000.0,1128842000.0,100074000.0,358214000.0,1.5308255307150997,0.9841156800960641,0.6218585063277234,0.08865191054195361,0.07309548121885696,0.028503705020234058,1.7982871874640587,GREY,0
IGUA SANEAMENTO S.A.,08159965000133,"Saneamento, Serv. Água e Gás",2024-12-31,19236755000.0,4022072000.0,2623120000.0,-317312000.0,615368000.0,1.0119603152931331,2.7152127062867097,0.3366769343377352,-0.12096739760285462,-0.07889267024558486,-0.016495089738368034,0.5072403797989402,DISTRESS,0
TECNOGERA-LOCAÇÃO E TRANSFORMAÇÃO DE ENERGIA S.A.,08100057000174,"Máquinas, Equipamentos, Veículos e Peças",2024-12-31,553487000.0,162803000.0,483024000.0,66501000.0,121649000.0,1.734793346235589,1.6225683801895543,0.3050324621550896,0.13767638875086952,0.4084752737971659,0.12014916339498488,3.381487728475611,SAFE,0
PORTO SEGURO S.A.,02149205000169,Seguradoras e Corretoras,2024-12-31,47913736000.0,14145398000.0,35243466000.0,2690782000.0,3099486000.0,1.1492372074243762,0.0,1.0,0.07634839320287057,0.19022313829557852,0.05615888520986967,1.3483794376188525,GREY,0
CEL PARTICIPAÇÕES S.A. - CELPAR,02201787000185,Emp. Adm. Part. - Educação,2024-12-31,134960740.0,-13719302.0,72018563.0,152557.0,10857347.0,0.10627506129150106,-1.2375869413764635,0.7909195577812348,0.0021183010830138336,-0.011119880588677179,0.0011303805832718462,-0.9295014643707268,DISTRESS,1
YBYRÁ CAPITAL S.A.,02217319000107,Emp. Adm. Part. - Sem Setor Principal,2024-12-31,4663342715.0,4662466681.0,0.0,-49973.0,-49973.0,0.8831222087797076,5.923495413392746e-05,,,-1.0718146298748853e-05,-1.071613283734391e-05,5588.356024271758,SAFE,0
UNIFIQUE TELECOMUNICAÇÕES S.A.,02255187000108,Emp. Adm. Part. - Telecomunicações,2024-12-31,2282619000.0,1197858000.0,1025379000.0,174566000.0,259834000.0,1.4722165279091144,0.45859943332181274,0.5076347379846866,0.17024534342911254,0.14573179792596452,0.07647618809796992,2.540094504589803,GREY,0
INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA,02258422000197,"Máquinas, Equipamentos, Veículos e Peças",2024-12-31,296343000.0,249867000.0,1877000.0,-1531000.0,-1729000.0,0.21458321112219159,0.0001720915527060396,0.03995737879595099,-0.8156632924880128,-0.00612725970216155,-0.005166310660282173,5.309478367774903,SAFE,0
LOCALIZA FLEET S.A.,02286479000108,Serviços Transporte e Logística,2024-12-31,20802878000.0,5088357000.0,8117091000.0,831241000.0,2371896000.0,1.0126034693038057,2.287063584571601,0.36579311479937826,0.1024062684525774,0.16336137578397114,0.03995798081400083,1.1252690815448037,GREY,0
PRODUTORES ENERGET.DE MANSO S.A.- PROMAN,02291077000193,Energia Elétrica,2024-12-31,15317000.0,-437000.0,8269000.0,211000.0,5230000.0,2.8642533936651584,-25.07780320366133,0.7901801910750997,0.025516991171846658,-0.482837528604119,0.0137755435137429,3.500588759819159,SAFE,0
EMAE - EMPRESA METROP. DE AGUAS E ENERGIA S.A.,02302101000142,Energia Elétrica,2024-12-31,2087293000.0,1184722000.0,621368000.0,54724000.0,-9846000.0,5.0411098459878945,0.0,0.33017792998673895,0.08807019350851669,0.046191427187137576,0.026217689610418853,3.042006450768305,SAFE,0
TEGMA GESTAO LOGISTICA S.A.,02351144000118,Serviços Transporte e Logística,2024-12-31,1329394000.0,921409000.0,2090127000.0,270612000.0,368693000.0,2.7108788425112396,0.19217632994685313,0.2157959779477515,0.12947155842683244,0.2936936800052962,0.20356041925869983,6.454722236842317,SAFE,0
LWSA S/A,02351877000152,Comunicação e Informática,2024-12-31,4010622000.0,2745843000.0,1370032000.0,42194000.0,113807000.0,1.181205529066366,0.027105337049496275,0.47809978161094047,0.03079782078082848,0.015366501289403655,0.010520562645893829,2.8051105391319453,SAFE,0
LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A,02357251000153,"Máquinas, Equipamentos, Veículos e Peças",2024-12-31,283339000.0,135720000.0,109594000.0,-27963000.0,-7074000.0,1.0654991454019187,0.7105216622458002,0.42621858860886547,-0.25515082942496853,-0.20603448275862069,-0.09869096735712345,0.9142851470171424,DISTRESS,0
PADTEC HOLDING S.A.,02365069000144,Emp. Adm. Part. - Telecomunicações,2024-12-31,719682.0,121931.0,298759.0,-27838.0,-5836.0,2.2636849376481027,2.9300506023898762,0.3181259811419907,-0.09317878289859051,-0.2283094537074247,-0.038680972985290725,2.6776449941586677,SAFE,0
RUMO S.A.,02387241000160,Emp. Adm. Part. - Serviços Transporte e Logística,2024-12-31,50593023000.0,14935155000.0,13936389000.0,-949242000.0,2429087000.0,1.6303616451650536,1.2804164402712928,0.4594341475399402,-0.06811247877768051,-0.06355755932897918,-0.01876231036836838,1.3206382119214877,GREY,0
TIM S.A.,02421421000111,Telecomunicações,2024-12-31,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0
CPFL ENERGIA S.A.,02429144000193,Emp. Adm. Part. - Energia Elétrica,2024-12-31,77129194000.0,21795029000.0,42628210000.0,5761554000.0,10830228000.0,0.9528519415205116,1.3208671573687742,0.3183050144493517,0.13515824380146388,0.26435174736404343,0.0747000415951449,1.332458744212706,GREY,0
ENGIE BRASIL ENERGIA S.A.,02474103000119,Energia Elétrica,2024-12-31,50112301000.0,12280398000.0,11218635000.0,4302841000.0,7682051000.0,0.9897379715128201,1.9256419050913496,0.5443248666170172,0.3835440764406722,0.35038286218410836,0.0858639678110171,1.4271630441211731,GREY,0
VITAL ENGENHARIA AMBIENTAL S.A.,02536066000126,"Saneamento, Serv. Água e Gás",2024-12-31,2133971000.0,979248000.0,2080429000.0,295649000.0,409388000.0,2.056551349100812,0.3361579497737039,0.27316096824260766,0.14210963219605188,0.30191432609512603,0.1385440570654428,4.118080927749997,SAFE,0
TELEFÔNICA BRASIL S.A,02558157000162,Telecomunicações,2024-12-31,124940673000.0,69799495000.0,55845048000.0,5557332000.0,8673512000.0,0.9404890910146984,0.29723037394468255,0.4385866048499054,0.09951342507575604,0.07961851299927027,0.04447976680900382,1.7216610038636624,GREY,0
HOSPITAL ANCHIETA S.A.,02560878000107,Serviços Médicos,2024-12-31,2045973000.0,291199000.0,544840000.0,-87206000.0,50787000.0,2.3248058584964566,0.24011071466591574,0.19594559870787753,-0.16005799867851112,-0.29947218225337313,-0.04262324087365767,1.0580490390968451,DISTRESS,0
TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.,02600854000134,Telecomunicações,2024-12-31,56806943000.0,22681077000.0,25447930000.0,2399428000.0,5504713000.0,0.950092602802125,0.3306816514930045,0.5326490209616264,0.09428774756925219,0.10578986174245605,0.04223828766846334,1.775537285951079,GREY,0
SANTOS BRASIL PARTICIPACOES S.A.,02762121000104,Emp. Adm. Part. - Serviços Transporte e Logística,2024-12-31,5541642000.0,661359000.0,2903016000.0,741966000.0,1207280000.0,1.1845192018398683,4.1216343922136085,0.5467885812548053,0.25558453690920063,1.1218808544224845,0.13388919746169095,1.8204537929554578,GREY,0
COGNA EDUCAÇÃO S.A.,02800026000140,Emp. Adm. Part. - Educação,2024-12-31,24200400000.0,13545135000.0,6390593000.0,991631000.0,1351968000.0,1.6061348317648696,0.5074303061578936,0.669342109566358,0.15517042002205428,0.073209384771728,0.04097581031718484,2.338406013640217,GREY,0
MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,02846056000197,Emp. Adm. Part. - Serviços Transporte e Logística,2024-12-31,59097099000.0,14002086000.0,21783791000.0,1311615000.0,5428889000.0,1.7027656349251004,2.4195497013802085,0.3367506601582801,0.06021059419822748,0.09367282846284475,0.02219423664095593,1.443386748062349,GREY,0
T4F ENTRETENIMENTO S.A.,02860694000162,Brinquedos e Lazer,2024-12-31,410471000.0,137355000.0,165654000.0,-68241000.0,-28822000.0,1.1921919373917558,0.6493320228604711,0.1272954471368032,-0.4119490021369843,-0.496822103308944,-0.16625047810929397,0.7003222446260046,DISTRESS,0
JBS S.A.,02916265000160,Alimentos,2024-12-31,251936042000.0,50370426000.0,416952002000.0,10703994000.0,23783769000.0,1.4687241091525882,2.3759441899498728,0.15055202205264864,0.025672005287553458,0.21250552854168833,0.042486949921996475,1.8501055379462379,GREY,0
ARTERIS S.A.,02919555000167,Serviços Transporte e Logística,2024-12-31,20909099000.0,3560342000.0,6627303000.0,-841393000.0,797857000.0,1.052128031617177,4.068051046781461,0.2756744334761818,-0.12695858330304197,-0.23632364531272557,-0.040240519211277345,0.5141824139838949,DISTRESS,0
DEXXOS PARTICIPAÇÕES S.A.,02193750000152,Emp. Adm. Part. - Sem Setor Principal,2024-12-31,1557125000.0,951170000.0,1810394000.0,153199000.0,230698000.0,3.2833119098152928,0.29344806922001326,0.19362746451877327,0.08462191103152132,0.1610637425486506,0.09838580717668781,5.539906585703164,SAFE,0
V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.,02041460000193,Telecomunicações,2024-12-31,35304077000.0,25872676000.0,7750616000.0,864359000.0,1322387000.0,1.070737721214077,0.22524009499442577,0.2913012333471301,0.11152132940143081,0.03340817934720011,0.02448326293872518,3.241605728092315,SAFE,0
LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,08078847000109,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",2024-12-31,409416000.0,223403000.0,192348000.0,34526000.0,45197000.0,1.5455043510390256,0.0,0.8367334206750265,0.17949757730779628,0.15454582078127868,0.08432987474842214,2.6565775940295673,SAFE,0
CIA DE GER. E TRANS. DE ENERGIA ELÉTRICA DO SUL DO BRASIL,02016507000169,Energia Elétrica,2024-12-31,16927459000.0,8805726000.0,2899764000.0,639275000.0,1874879000.0,1.547326849288633,0.5755100715148302,0.4928097596907886,0.22045759585952512,0.07259764839378377,0.03776556186017051,2.6059614100145385,SAFE,0
BCO BRASIL S.A.,00000000000191,Bancos,2024-12-31,2398719197000.0,26099013000.0,273505274000.0,29171564000.0,27710589000.0,10.060536145038135,33.476771362963035,0.3821295489899767,0.10665814071285513,1.1177267125005839,0.012161308433468963,0.29401868094356143,DISTRESS,0
BRB BANCO DE BRASILIA S.A.,00000208000100,Bancos,2024-12-31,62504412000.0,787558000.0,8909356000.0,311019000.0,410000000.0,,51.56524979747523,0.42357079456696983,0.0349092571898575,0.39491567605179556,0.004975952737544352,0.2704543155235494,DISTRESS,0
CENTRAIS ELET BRAS S.A. - ELETROBRAS,00001180000126,Emp. Adm. Part. - Energia Elétrica,2024-12-31,289871330000.0,121999776000.0,40181552000.0,10380753000.0,22248904000.0,2.037633514878264,0.6213384932772336,0.44892546708997205,0.25834624307194504,0.08508829557195252,0.035811589231677377,2.023164531546225,GREY,0
COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,00070698000111,Energia Elétrica,2024-12-31,1484640000.0,1315080000.0,350369000.0,225527000.0,221085000.0,7.281926101924194,0.0,0.551013360200246,0.6436842300545996,0.1714929890196794,0.15190685957538527,12.893592921022954,SAFE,0
CARAMURU ALIMENTOS S.A.,00080671000100,Alimentos,2024-12-31,7220957000.0,2237029000.0,7272804000.0,272076000.0,697752000.0,1.6198048062951658,1.689463122740027,0.16849360989241563,0.037410055323916336,0.12162381444317441,0.037678662260417835,2.75440566976407,SAFE,0
AUREN OPERAÇÕES S.A.,00194724000113,Emp. Adm. Part. - Energia Elétrica,2024-12-31,11078243000.0,3659890000.0,3438492000.0,28155000.0,482254000.0,0.786615148082214,1.5920432034842578,0.2280613129243866,0.008188182493953745,0.0076928541568189205,0.002541467992713285,0.7967033818219023,DISTRESS,0
"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",00242184000104,Serviços Transporte e Logística,2024-12-31,4637353000.0,1311017000.0,1765969000.0,175639000.0,523053000.0,2.130875501205391,1.8909281878114472,0.40466225624572116,0.09945757824740978,0.13397156558610607,0.037874839374962395,2.2331883225242333,GREY,0
CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S.A.,00357038000116,Energia Elétrica,2024-12-31,60291585000.0,31672653000.0,13291895000.0,2084000000.0,5677508000.0,1.8310544829680282,0.2711570767374618,0.46607567995383653,0.15678727525307715,0.0657980877067671,0.03456535435251868,2.3076117310954105,GREY,0
LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,00389481000179,Emp. Adm. Part. - Serviços Transporte e Logística,2024-12-31,16906785000.0,2445613000.0,4149626000.0,200184000.0,1231606000.0,0.6123091915864073,4.715815625775623,0.33383876040876936,0.04824145597699648,0.08185432445771265,0.011840453403766594,-0.19051740604566111,DISTRESS,0
AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,00776574000156,Comércio (Atacado e Varejo),2024-12-31,17465000000.0,4970000000.0,14349000000.0,8281000000.0,650000000.0,1.6152441807393885,0.3585513078470825,0.3224614955746045,0.5771133876925221,1.6661971830985915,0.47414829659318636,1.6803873966420235,GREY,0
ENERGISA S.A.,00864214000106,Emp. Adm. Part. - Energia Elétrica,2024-12-31,77181653000.0,22143222000.0,33715476000.0,4636282000.0,6110922000.0,1.229477668343116,1.5859282357373286,0.25399718515022596,0.13751198411079826,0.20937702742627068,0.06006974222228695,1.4457387644308253,GREY,0
LETS RENT A CAR S/A,00873894000124,Serviços Transporte e Logística,2024-12-31,2243449000.0,591578000.0,1045322000.0,25653000.0,199434000.0,1.3823701355278617,2.1728698497915744,0.20170818178513414,0.024540763515930975,0.043363681543262256,0.01143462588184532,1.3712195077144163,GREY,0
CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,01027058000191,Intermediação Financeira,2024-12-31,112647593000.0,11969172000.0,10295249000.0,1769987000.0,2006952000.0,1.0625747757890662,0.6353126181159399,0.428058126617433,0.17192269948983263,0.1478788173484348,0.01571260381924006,0.6722133528476857,DISTRESS,0
NEOENERGIA S.A.,01083200000118,Emp. Adm. Part. - Energia Elétrica,2024-12-31,109541000000.0,32747000000.0,48993000000.0,3682000000.0,9701000000.0,1.2161700048851978,1.6062540080007328,0.2673239034147735,0.0751535933704815,0.1124377805600513,0.033612985092339856,1.3111146468378059,GREY,0
BBM LOGÍSTICA S.A.,01107327000120,Serviços Transporte e Logística,2024-12-31,1036364000.0,-360413000.0,1450437000.0,-342274000.0,-250831000.0,0.21658645119009395,-1.286721067220106,-0.040804254166158196,-0.23597991501871504,0.9496716267171273,-0.33026427008271225,-8.276100465230854,DISTRESS,1
MRS LOGISTICA S.A.,01417222000177,Serviços Transporte e Logística,2024-12-31,20613082000.0,7465937000.0,7024973000.0,1415510000.0,2544924000.0,1.5848054869419066,1.0941370118713833,0.4434259035586329,0.20149685984558233,0.18959576004994416,0.06867046858883111,2.056876974770584,GREY,0
GAFISA S.A.,01545826000107,"Construção Civil, Mat. Constr. e Decoração",2024-12-31,5302367000.0,1951996000.0,1012352000.0,-40723000.0,-59570000.0,1.5046302680919341,0.9649702151028998,-0.053664140536098116,-0.040226126880768744,-0.020862235373433142,-0.0076801549194916155,1.8631876947131638,GREY,0
SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,01599101000193,Serviços Transporte e Logística,2024-12-31,1232156000.0,-924561000.0,769016000.0,-1278391000.0,-1077810000.0,0.23905947419987772,-1.0892877809035857,-0.03272623716541658,-1.6623724343836799,1.3827005465296502,-1.0375236577186655,-9.935374041300262,DISTRESS,1
VOTORANTIM CIMENTOS S.A.,01637895000132,"Construção Civil, Mat. Constr. e Decoração",2024-12-31,51329750000.0,21611315000.0,26564574000.0,1073696000.0,2827087000.0,1.476102056813773,0.6712360631456253,0.22101468670267402,0.04041834060655367,0.04968212253627324,0.02091761600241575,1.8570422585173436,GREY,0
BRF S.A.,01838723000127,Emp. Adm. Part. - Alimentos,2024-12-31,62675076000.0,16499204000.0,61379038000.0,3691904000.0,6840386000.0,1.480769961370427,1.257063552884127,0.2580003942062435,0.06014926463982704,0.22376255242374116,0.05890545709110907,2.22983173087068,GREY,0
CSU DIGITAL S.A.,01896779000138,Emp. Adm. Part. - Sem Setor Principal,2024-12-31,696188000.0,477140000.0,567639000.0,91177000.0,130657000.0,1.22057870019694,0.14784130443894875,0.42172754162416604,0.16062497467580628,0.19109066521356416,0.13096606089159823,3.8913286759093104,SAFE,0
LIGHT ENERGIA S.A.,01917818000136,Energia Elétrica,2024-12-31,3534491000.0,995599000.0,860589000.0,133411000.0,486106000.0,1.85784699389031,2.171436492001298,0.6479608733088618,0.15502289710884057,0.13400073724461353,0.03774546320813944,2.657443808211656,SAFE,0
CIA PARTICIPACOES ALIANCA DA BAHIA,01938783000111,Emp. Adm. Part. - Sem Setor Principal,2024-12-31,1239221000.0,896214000.0,87662000.0,41040000.0,31252000.0,5.205272731355685,0.12644859375104606,0.650886358969679,0.468161803289909,0.04579263434849266,0.03311757951164482,3.904243427935858,SAFE,0
SUL 116 PARTICIPACOES S.A.,01957772000189,Emp. Adm. Part. - Telecomunicações,2024-12-31,12050000.0,10192000.0,0.0,-479000.0,-511000.0,0.02798708288482239,0.18122056514913656,,,-0.04699764521193093,-0.03975103734439834,5.428463649397694,SAFE,0
ELETRORIVER S.A.,01968293000168,Emp. Adm. Part. - Energia Elétrica,2024-12-31,3559950000.0,981411000.0,697658000.0,274720000.0,501293000.0,0.4617736260029671,1.6100655077230641,0.7502228885786445,0.3937746001622571,0.27992349790250975,0.07716962316886473,0.6790159197929568,DISTRESS,0
HYPERA S.A.,02932074000191,Farmacêutico e Higiene,2024-12-31,24559083000.0,12101819000.0,7442466000.0,1330875000.0,1819950000.0,1.6958697369195814,0.7750934797487882,0.5886488430044557,0.17882177762048224,0.10997313709616711,0.054190744825448084,2.251122278234374,GREY,0
PDG REALTY S.A. EMPREEND E PARTICIPACOES,02950811000189,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",2024-12-31,534650000.0,-3333497000.0,119955000.0,-429848000.0,-153400000.0,0.3236986769516184,-0.06164067344293395,0.025342836897169773,-3.5834104455837608,0.1289480686498293,-0.8039801739455719,-11.762701612069954,DISTRESS,1
RIO PARANAPANEMA ENERGIA S.A.,02998301000181,Energia Elétrica,2024-12-31,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0
ISA ENERGIA BRASIL,02998611000104,Energia Elétrica,2024-12-31,43304632000.0,20071282000.0,7966581000.0,3552731000.0,5131278000.0,2.431819782909798,0.6613331425466494,0.4691424087698349,0.4459542933160411,0.17700568404150765,0.0820404385378451,2.4383537124383725,GREY,0
REDE D'OR SÃO LUIZ S.A.,06047087000139,Serviços Médicos,2024-12-31,102597882000.0,26701868000.0,50571261000.0,3934120000.0,7440430000.0,2.876465454275004,1.4557258316159754,0.18711323018027967,0.07779359110701234,0.14733501041949573,0.03834504107989286,3.0625902491165062,SAFE,0
